Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.550569534301758,28.810998611064818,28.537099655453105,28.77956775184905,147544800
2015-06-15,28.494443893432617,28.566286104917264,28.22279047772963,28.310348119449873,175955600
2015-06-16,28.647104263305664,28.7032310356526,28.370961502556508,28.519135290868775,125976400
2015-06-17,28.579757690429688,28.709970521128223,28.45403253572108,28.67405027182107,131672400
2015-06-18,28.7099609375,28.80649903751454,28.561787175182832,28.564032725281642,141628800
2015-06-19,28.42259979248047,28.69649874082422,28.377699055607497,28.671802821688093,218867600
2015-06-22,28.649354934692383,28.750382457833645,28.530366430104927,28.622413462523095,136157200
2015-06-23,28.51913070678711,28.649345208786464,28.485454306221364,28.620159908484354,121075600
2015-06-24,28.761598587036133,29.141016053270306,28.539337085013614,28.559541897537084,221123600
2015-06-25,28.624652862548828,29.006314215574907,28.624652862548828,28.92998263011093,127752400
2015-06-26,28.456268310546875,28.734656570238634,28.40238709867008,28.66281438345196,176267200
2015-06-29,27.957870483398438,28.393414830350842,27.94664615547025,28.16666216682009,196645600
2015-06-30,28.1599178314209,28.314828235679887,28.031948888336053,28.191348679697683,177482800
2015-07-01,28.42259979248047,28.498933100588502,28.28565031830859,28.489952610643243,120955200
2015-07-02,28.386676788330078,28.44280356039631,28.236255737424184,28.384431237848545,108844000
2015-07-06,28.28789710998535,28.339534501222563,28.029713579506076,28.049920110982686,112241600
2015-07-07,28.218294143676758,28.32156719021459,27.78723926800854,28.263194872483464,187787200
2015-07-08,27.517839431762695,27.982569132079206,27.51110449177823,27.9466488812109,243046400
2015-07-09,26.956571578979492,27.85235456630397,26.765740857168,27.80520827358726,314380000
2015-07-10,27.67723274230957,27.80520171029227,27.2125031519668,27.37639407517073,245418000
2015-07-13,28.21155548095703,28.234005842396332,27.910715156541485,28.070114949469144,165762000
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400
2015-07-15,28.47199249267578,28.546080252327005,28.193604147358503,28.22503500669174,134596800
2015-07-16,28.851402282714844,28.864875584484682,28.59097497264731,28.678532592768143,144889600
2015-07-17,29.10060691833496,29.10060691833496,28.80650318856588,28.97937460117522,184658800
2015-07-20,29.65065574645996,29.852710775752595,29.343078675403724,29.40369655447417,235600800
2015-07-21,29.354307174682617,29.841487234489268,29.25777075336142,29.825773516795856,307025600
2015-07-22,28.112775802612305,28.17563750865481,27.387617207100757,27.387617207100757,461802400
2015-07-23,28.09930992126465,28.532606987066558,28.076857840612032,28.332795801801797,203998000
2015-07-24,27.95113754272461,28.229525902908602,27.81643360798097,28.135233319873397,168649200
2015-07-27,27.562742233276367,27.751329131201626,27.416813955098693,27.634584453235124,177822000
2015-07-28,27.699687957763672,27.81867817062786,27.5133483492004,27.699687957763672,134472400
2015-07-29,27.612131118774414,27.72663023334509,27.450485712993096,27.64805308132735,148046800
2015-07-30,27.472936630249023,27.517837368681462,27.324761110285905,27.461710589214228,134513200
2015-07-31,27.232709884643555,27.533548554043172,27.1451522592002,27.524568065170378,171540000
2015-08-03,26.590620040893555,27.517833697359833,26.384072218242366,27.277611181803753,279904000
2015-08-04,25.73749542236328,26.424486643368652,25.425430670805067,26.36162492547971,496554400
2015-08-05,25.908117294311523,26.3661119416351,25.167243247465393,25.358073922303614,397250400
2015-08-06,25.964500427246094,26.273468009523192,25.736723102223362,26.153940919626685,211612000
2015-08-07,26.05245018005371,26.217082941830423,25.822417177114698,25.840459453590043,154681600
2015-08-10,26.999650955200195,27.060541491848536,26.280231045527565,26.280231045527565,219806400
2015-08-11,25.594640731811523,26.652345637782208,25.558557895853,26.568901391180688,388331200
2015-08-12,25.989309310913086,26.029903581079616,24.724123231430553,25.378141263843954,404870000
2015-08-13,25.96900749206543,26.250911607870293,25.831438145904162,26.16972308487,194143200
2015-08-14,26.151681900024414,26.230614711623016,25.71191214925631,25.781823822299895,171718000
2015-08-17,26.42230987548828,26.532815807463024,26.047940382626233,26.169723167511254,163538800
2015-08-18,26.273466110229492,26.48545857621936,26.162960168016326,26.25767954705618,138242800
2015-08-19,25.937440872192383,26.277979890633585,25.863017754013867,26.183260496919075,193146000
2015-08-20,25.405200958251953,25.78858989312548,25.175166220842804,25.72769935710911,274006400
2015-08-21,23.851346969604492,25.236060026314007,23.826539266584746,24.904540468328662,513102000
2015-08-24,23.25596809387207,24.536940769900532,20.748147863166604,21.395400486577238,648825200
2015-08-25,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400
2015-08-26,24.737661361694336,24.782765351746942,23.69123296289012,24.151299167368876,387098400
2015-08-27,25.466094970703125,25.53826237019951,24.812076944925945,25.310485037149164,338464400
2015-08-28,25.549537658691406,25.554047368118045,25.154871840513433,25.296950915639194,212657600
2015-08-31,25.430015563964844,25.82919116992984,25.25861732179704,25.2653827475683,224917200
2015-09-01,24.293373107910156,25.231549255375185,24.212184572380647,24.841394862431127,307383600
2015-09-02,25.335290908813477,25.335290908813477,24.611361201912555,24.859438249647326,247555200
2015-09-03,24.891006469726562,25.4345167111828,24.816583370085404,25.369114749735072,212935600
2015-09-04,24.642932891845703,24.909050483372596,24.47153640419588,24.575276926912274,199985200
2015-09-08,25.328527450561523,25.384908289313984,24.879736455861796,25.202234922350137,219374400
2015-09-09,24.841394424438477,25.71416858508267,24.75569446033144,25.65553375981686,340043200
2015-09-10,25.387161254882812,25.547282613123834,24.785014375172256,24.86845690629976,251571200
2015-09-11,25.757017135620117,25.757017135620117,25.204485712067463,25.211251136098557,199662000
2015-09-14,26.005094528198242,26.36142180112551,25.903609718344764,26.291510119697843,233453600
2015-09-15,26.223848342895508,26.280229166378035,25.80437487853702,26.14491553414121,173364800
2015-09-16,26.253173828125,26.28249124401536,26.034415904755036,26.217089266469227,148694000
2015-09-17,25.69161605834961,26.271210918696955,25.646512082843397,26.084027871800433,256450400
2015-09-18,25.585620880126953,25.77731708546283,25.229295329453574,25.305972435102767,297141200
2015-09-21,25.982540130615234,26.018624685817375,25.63298003527754,25.635234029522955,200888000
2015-09-22,25.57434844970703,25.750256388892833,25.375886798845812,25.569837019129295,201384800
2015-09-23,25.781827926635742,25.8720376059406,25.551794878984545,25.626216272850023,143026800
2015-09-24,25.935178756713867,26.04794040348219,25.342053114130724,25.540512993024745,200878000
2015-09-25,25.869783401489258,26.316320393790807,25.714171738616404,26.259939556008657,224607600
2015-09-28,25.357839584350586,25.838203578432022,25.357839584350586,25.675826532374586,208436000
2015-09-29,24.5955753326416,25.5991552452586,24.324948008231715,25.445799302597916,293461600
2015-09-30,24.875219345092773,25.154867740335696,24.521147851892948,24.8459002164761,265892000
2015-10-01,24.712852478027344,24.721873619731078,24.200913440133288,24.597835072063308,255716400
2015-10-02,24.89326286315918,25.035343652642435,24.255033190065387,24.358773708379594,232079200
2015-10-05,24.98347282409668,25.116532476066386,24.59782815784907,24.7805014943331,208258800
2015-10-06,25.10300064086914,25.199975739001896,24.755694515477558,24.94964471174307,192787200
2015-10-07,24.98347282409668,25.20674042653343,24.67450698047369,25.19997500230904,187062400
2015-10-08,24.69480323791504,24.850414877405527,24.403877952201086,24.850414877405527,247918400
2015-10-09,25.285676956176758,25.321759795085008,24.692549483550184,24.807566866245324,211064400
2015-10-12,25.168407440185547,25.427759656636223,25.13232459614219,25.423249946358332,121868800
2015-10-13,25.211252212524414,25.360096709382525,24.960921189047856,24.992494316278556,132197200
2015-10-14,24.854928970336914,25.150364017434647,24.70833844415473,25.09849460886054,177849600
2015-10-15,25.227035522460938,25.28116063064611,24.918067993716836,25.01729879256146,150694000
2015-10-16,25.04210662841797,25.258608782941874,24.92708926736877,25.20899338324982,156930400
2015-10-19,25.197725296020508,25.20223500606876,24.832376840272524,24.98798850634037,119036800
2015-10-20,25.65778923034668,25.747998909046213,24.992496076074826,25.109767453959662,195871200
2015-10-21,25.655529022216797,26.065981326314613,25.641996455295136,25.709654128085162,167180800
2015-10-22,26.047950744628906,26.047950744628906,25.732217664209,25.78408879938221,166616400
2015-10-23,26.855318069458008,26.8891469124748,26.235128923040396,26.318571452461196,237467600
2015-10-26,25.998323440551758,26.641064444367466,25.917134922111238,26.62978931273222,265335200
2015-10-27,25.833702087402344,26.282493100912493,25.70740783329087,26.02539660307398,279537600
2015-10-28,26.89816665649414,26.904933801664438,26.17423697785305,26.370442893236813,342205600
2015-10-29,27.182327270507812,27.218411829970066,26.672644052045726,26.769619154842406,204909200
2015-10-30,26.950035095214844,27.337935457237954,26.938758241660526,27.286064339736885,197461200
2015-11-02,27.32891845703125,27.369512727125336,26.974846881446492,27.243220207102198,128813200
2015-11-03,27.642396926879883,27.849877995830745,27.22066764317198,27.240965639377286,182076000
2015-11-04,27.51384162902832,27.924293951719086,27.42814339747088,27.768682329616674,179544400
2015-11-05,27.387006759643555,27.787892632191763,27.219405644823304,27.59764127031179,158210800
2015-11-06,27.418716430664062,27.58858292444988,27.31906259599689,27.430041554771652,132169200
2015-11-09,27.3077392578125,27.588584728740344,27.189965908059357,27.396069702120222,135485600
2015-11-10,26.44708251953125,26.74151849601394,26.286275763381063,26.476527153962422,236511600
2015-11-11,26.29759979248047,26.594299399266568,26.093759642486745,26.35648733091675,180872000
2015-11-12,26.209264755249023,26.458401904700175,26.19341062013771,26.331568823809654,130102400
2015-11-13,25.443740844726562,26.175300138125756,25.427886704149948,26.0914986933798,183249600
2015-11-16,25.8604736328125,25.87406239860248,25.14023967043261,25.226304733721204,152426800
2015-11-17,25.74949836730957,26.057523107777282,25.66569693433903,26.028078473721195,110467600
2015-11-18,26.564857482910156,26.610154527718752,26.159442538378705,26.218330079007075,186698800
2015-11-19,26.90231704711914,27.12201127715475,26.444810811352447,26.644120167770545,173183200
2015-11-20,27.02010154724121,27.160523429862053,26.918180599433757,26.99745129574739,137148400
2015-11-23,26.66904067993164,27.11748900326466,26.576179496545517,27.013302695280238,129930000
2015-11-24,26.924972534179688,27.031422485818617,26.526353718132377,26.573916131593542,171212800
2015-11-25,26.732452392578125,27.00423978200726,26.70753850534784,26.999709041799342,85553200
2015-11-27,26.682628631591797,26.818523210732533,26.635066220081082,26.791343949310114,52185600
2015-11-30,26.793617248535156,27.045019875180802,26.669047756783936,26.723404567742712,156721200
2015-12-01,26.576187133789062,26.909125848187927,26.467473509478353,26.895537077142063,139409600
2015-12-02,26.336101531982422,26.750576201163025,26.290804490442284,26.576178962493618,133546400
2015-12-03,26.091495513916016,26.451613417375405,25.869537572890803,26.397256617446796,166278000
2015-12-04,26.95895004272461,27.00877783386213,26.071114741641253,26.111882777301798,231108000
2015-12-07,26.789081573486328,27.14693411301299,26.6826316143132,26.94762469088283,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186622619628906,26.65545413271855,26.064318521261406,26.644129007177067,185445600
2015-12-10,26.311185836791992,26.485583063504347,26.161704227581225,26.281742934606708,116850800
2015-12-11,25.633991241455078,26.134531063174844,25.559249555431837,26.089234014175602,187544800
2015-12-14,25.475446701049805,25.520743744464255,24.86619161768823,25.40749940795669,257274800
2015-12-15,25.024728775024414,25.547918696428706,24.99302050439035,25.353138332264535,213292400
2015-12-16,25.217248916625977,25.364466904890783,24.641969187420774,25.15609773305492,224954000
2015-12-17,24.682735443115234,25.423352616490902,24.682735443115234,25.37125946329447,179091200
2015-12-18,24.014598846435547,24.805044000054725,23.964771051266855,24.666887469775816,385813200
2015-12-21,24.30902671813965,24.318086471309456,23.91040621852432,24.297701594684582,190362400
2015-12-22,24.286378860473633,24.39735781587586,24.10971626080906,24.324881516515244,131157600
2015-12-23,24.59893226623535,24.65328905807525,24.27958244223704,24.29543657852248,130629600
2015-12-24,24.467571258544922,24.687265549543817,24.449451749850454,24.687265549543817,54281600
2015-12-28,24.19352149963379,24.390567279584232,24.04856887805124,24.367917028485074,106816800
2015-12-29,24.628381729125977,24.784659491263437,24.202583578339798,24.22523210364205,123724800
2015-12-30,24.30675506591797,24.619308693628124,24.275046802004073,24.592131169113806,100855200
2015-12-31,23.840200424194336,24.241084652433678,23.740544845841946,24.2365556388593,163649200
2016-01-04,23.860576629638672,23.86510736986542,23.101840070942146,23.239998272349194,270597600
2016-01-05,23.26265525817871,23.973829671219143,23.194709681782307,23.951181145753672,223164000
2016-01-06,22.807411193847656,23.185648632706997,22.61942688779547,22.775702914370342,273829600
2016-01-07,21.844833374023438,22.678311819088183,21.840304360548615,22.349903911059002,324377600
2016-01-08,21.960342407226562,22.447293419295224,21.91504536199895,22.320460310280694,283192000
2016-01-11,22.315935134887695,22.435973889854612,22.046412983037637,22.41559073280979,198957600
2016-01-12,22.639814376831055,22.805151918315758,22.386146364462125,22.77344363276614,196616800
2016-01-13,22.05773162841797,22.918389273229003,22.037348477363725,22.721343506514145,249758400
2016-01-14,22.540157318115234,22.757588016335827,21.684030207769606,22.18683545745751,252680400
2016-01-15,21.998849868774414,22.130213747759157,21.5979655743225,21.788215279358152,319335600
2016-01-19,21.892396926879883,22.34310892219055,21.62966922518947,22.28875212210587,212350800
2016-01-20,21.921836853027344,22.238921311690504,21.158569473070393,21.539070477871928,289337600
2016-01-21,21.810867309570312,22.16871822120298,21.50284247142602,21.98299751537822,208646000
2016-01-22,22.97047996520996,22.97953971915691,22.279690574475875,22.338576383173987,263202000
2016-01-25,22.522035598754883,22.995396125379727,22.46994244041306,22.993130754676635,207178000
2016-01-26,22.646604537963867,22.84817934191434,22.211746650428356,22.63301576896952,300308000
2016-01-27,21.1585693359375,21.885597697405487,21.140449829166464,21.751970222904447,533478800
2016-01-28,21.310319900512695,21.407710105818975,20.925289820727823,21.242374330653252,222715200
2016-01-29,22.04641342163086,22.04641342163086,21.369212563664558,21.468868163569212,257666000
2016-02-01,21.840303421020508,21.903719974769402,21.60702035774215,21.849363175551993,163774000
2016-02-02,21.398645401000977,21.751967092329274,21.353346640592846,21.611543527020604,149428800
2016-02-03,21.822181701660156,21.933160659480027,21.30805321186616,21.51642236107078,183857200
2016-02-04,21.997522354125977,22.1637569857656,21.676441404448912,21.829011797113527,185886800
2016-02-05,21.410011291503906,22.070392780881726,21.334865792291684,21.979305379355875,185672400
2016-02-08,21.635456085205078,21.792580094453008,21.18685200205592,21.207345758212984,216085600
2016-02-09,21.630901336669922,21.84723416907735,21.389521158517525,21.471499660031164,177324800
2016-02-10,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400
2016-02-11,21.337146759033203,21.56941977467014,21.084379985318467,21.357642254459094,200298800
2016-02-12,21.403181076049805,21.519317562048393,21.180018755728497,21.448725647690313,161405600
2016-02-16,22.006635665893555,22.054456168494426,21.5443690700705,21.637732412096593,196231600
2016-02-17,22.343656539916992,22.364150294578536,21.895052489504437,22.01346490358267,179452800
2016-02-18,21.920106887817383,22.519003829747636,21.88139355737423,22.50761724949702,156084000
2016-02-19,21.870004653930664,22.03396164994801,21.81535290104085,21.860895738891045,141496800
2016-02-22,22.061283111572266,22.0658384370338,21.842674397804426,21.9314841334805,137123200
2016-02-23,21.562578201293945,21.97474646504998,21.53069787908891,21.95197505452456,127770400
2016-02-24,21.8836669921875,21.947427659634357,21.250612169182446,21.400906660176798,145022800
2016-02-25,22.033964157104492,22.033964157104492,21.69010995896165,21.87228480578718,110330800
2016-02-26,22.06812286376953,22.32088790923469,21.992975606749756,22.134159467073772,115964400
2016-02-29,22.01801872253418,22.36870408952803,22.008909808636556,22.056730303588306,140865200
2016-03-01,22.8924503326416,22.947102070859028,22.18424844891075,22.236624261990215,201628400
2016-03-02,22.942550659179688,22.974430987609104,22.68978395709819,22.88789891577892,132678400
2016-03-03,23.11333656311035,23.16115705096613,22.87423238648403,22.903836786595292,147822800
2016-03-04,23.45720100402832,23.625711617299032,23.0837441111861,23.31146181352151,184220400
2016-03-07,23.19759750366211,23.416206237980887,22.990373609372185,23.31600991657936,143315600
2016-03-08,23.006315231323242,23.172549889864882,22.862853728976162,22.94938581553264,126247600
2016-03-09,23.02680778503418,23.131557688235716,22.833246406176112,23.07007295411563,108806800
2016-03-10,23.038192749023438,23.281850549328936,22.80592152542334,23.09284623239214,134054400
2016-03-11,23.286409378051758,23.29096296701033,23.113343462710983,23.281854051745245,109632800
2016-03-14,23.345611572265625,23.434423049783852,23.177101005961017,23.206705410916328,100304400
2016-03-15,23.814714431762695,23.95134468678765,23.6484797676279,23.673528850406402,160270800
2016-03-16,24.131240844726562,24.208664015637698,23.816989360245678,23.821544686386265,153214000
2016-03-17,24.092525482177734,24.245095874358448,23.901241773262836,24.028763087641032,137682800
2016-03-18,24.119857788085938,24.251934467879256,23.953624843991015,24.215498802826698,176820800
2016-03-21,24.11758041381836,24.513808692057456,23.9422368266412,24.12213400300243,142010800
2016-03-22,24.302032470703125,24.431831486196593,23.95817826787554,23.967287184075726,129777600
2016-03-23,24.167673110961914,24.38172825385584,24.115299025369417,24.247375676829403,102814000
2016-03-24,24.06292724609375,24.195003919748615,23.88530773058799,24.017384404242854,104532000
2016-03-28,23.95362091064453,24.18133856778583,23.92401650331354,24.138071656977672,77645600
2016-03-29,24.520631790161133,24.545680865713503,23.88302180085116,23.885299463359775,124760400
2016-03-30,24.948747634887695,25.144584972160686,24.730138877841835,24.74152545640225,182404400
2016-03-31,24.818950653076172,25.026174585791917,24.7939015680809,24.985185331922217,103553600
2016-04-01,25.046663284301758,25.048940947208877,24.63904849131545,24.77112514236419,103496000
2016-04-04,25.303991317749023,25.547649185986963,25.110429883877888,25.144587886169745,149424800
2016-04-05,25.005674362182617,25.215175918653653,24.9168646184815,24.937360110215177,106314800
2016-04-06,25.26755714416504,25.27211247132532,24.866773484125527,25.101324187128448,105616400
2016-04-07,24.71647834777832,25.144586980688242,24.62083733468378,25.037559388123736,127207600
2016-04-08,24.743799209594727,24.99656418768425,24.63221631684835,24.80072861870495,94326800
2016-04-11,24.825775146484375,25.18784707997631,24.782509978375405,24.814390307444175,117630000
2016-04-12,25.149147033691406,25.162809541744476,24.74380974619833,24.898656137062265,108929200
2016-04-13,25.513486862182617,25.581801117846997,25.23111744993787,25.23111744993787,133029200
2016-04-14,25.527145385742188,25.593183705398133,25.351803579126308,25.417841898782253,101895600
